date,open,close,high,low,volume,month
2023-11-01 05:30:00,1280.0,1258.95,1285.95,1255.3,1572719,2023-11
2023-11-02 05:30:00,1266.0,1273.4,1275.0,1265.0,1368604,2023-11
2023-11-03 05:30:00,1282.6,1266.25,1287.3,1263.0,2052536,2023-11
2023-11-06 05:30:00,1276.25,1269.7,1279.5,1265.15,1175823,2023-11
2023-11-07 05:30:00,1269.0,1273.95,1277.7,1267.1,1385282,2023-11
2023-11-08 05:30:00,1280.0,1267.65,1280.8,1265.9,937671,2023-11
2023-11-09 05:30:00,1267.65,1267.5,1275.8,1261.8,1483749,2023-11
2023-11-10 05:30:00,1262.3,1255.45,1271.0,1250.65,1469902,2023-11
2023-11-12 05:30:00,1265.0,1260.2,1265.45,1256.35,132650,2023-11
2023-11-13 05:30:00,1260.0,1261.0,1263.6,1253.3,730991,2023-11
2023-11-15 05:30:00,1275.0,1276.65,1283.0,1268.4,2410620,2023-11
2023-11-16 05:30:00,1283.8,1311.05,1317.95,1278.0,3936945,2023-11
2023-11-17 05:30:00,1313.4,1309.15,1325.75,1306.4,2882039,2023-11
2023-11-20 05:30:00,1314.95,1325.4,1331.7,1314.0,2831858,2023-11
2023-11-21 05:30:00,1335.6,1326.6,1336.0,1321.8,1514256,2023-11
2023-11-22 05:30:00,1326.6,1329.7,1335.75,1320.4,1535630,2023-11
2023-11-23 05:30:00,1333.95,1329.0,1335.25,1325.7,1307344,2023-11
2023-11-24 05:30:00,1328.9,1309.15,1332.65,1305.65,1795933,2023-11
2023-11-28 05:30:00,1309.15,1316.65,1319.9,1295.3,2152951,2023-11
2023-11-29 05:30:00,1324.0,1333.95,1338.8,1321.5,1835524,2023-11
2023-11-30 05:30:00,1337.0,1340.9,1346.8,1329.7,4104385,2023-11
2023-12-01 05:30:00,1346.0,1336.7,1349.0,1328.0,1854324,2023-12
2023-12-04 05:30:00,1350.0,1337.95,1350.0,1331.0,1547057,2023-12
2023-12-05 05:30:00,1347.0,1317.55,1347.0,1308.3,3932040,2023-12
2023-12-06 05:30:00,1325.0,1329.55,1339.95,1319.55,2077245,2023-12
2023-12-07 05:30:00,1331.0,1328.0,1337.0,1325.35,1985003,2023-12
2023-12-08 05:30:00,1333.0,1364.1,1369.95,1329.0,4509751,2023-12
2023-12-11 05:30:00,1370.1,1375.3,1383.0,1366.05,2824656,2023-12
2023-12-12 05:30:00,1377.0,1375.3,1387.0,1370.0,2730422,2023-12
2023-12-13 05:30:00,1379.35,1369.2,1382.8,1357.05,1896931,2023-12
2023-12-14 05:30:00,1391.0,1414.6,1419.25,1382.0,5145574,2023-12
2023-12-15 05:30:00,1422.0,1491.3,1497.0,1422.0,7374290,2023-12
2023-12-18 05:30:00,1489.85,1504.3,1509.9,1481.0,3075527,2023-12
2023-12-19 05:30:00,1501.5,1488.3,1504.65,1477.7,2590417,2023-12
2023-12-20 05:30:00,1485.0,1439.95,1503.05,1435.0,4368383,2023-12
2023-12-21 05:30:00,1421.15,1422.05,1447.05,1420.1,2841508,2023-12
2023-12-22 05:30:00,1431.0,1462.7,1467.35,1423.0,2303438,2023-12
2023-12-26 05:30:00,1462.7,1458.15,1467.35,1442.15,1363265,2023-12
2023-12-27 05:30:00,1465.45,1472.05,1476.0,1457.55,1402329,2023-12
2023-12-28 05:30:00,1470.6,1472.45,1482.7,1468.45,1928616,2023-12
2023-12-29 05:30:00,1473.95,1466.1,1481.85,1457.55,1481617,2023-12
2024-01-01 05:30:00,1460.0,1483.75,1495.75,1455.05,1222315,2024-01
2024-01-02 05:30:00,1484.05,1469.55,1488.8,1461.35,1440888,2024-01
2024-01-03 05:30:00,1460.0,1437.75,1465.0,1435.5,1651716,2024-01
2024-01-04 05:30:00,1437.0,1419.95,1444.8,1417.15,3392241,2024-01
2024-01-05 05:30:00,1425.0,1432.8,1438.85,1421.9,1776925,2024-01
2024-01-08 05:30:00,1435.0,1447.9,1452.6,1430.55,2025264,2024-01
2024-01-09 05:30:00,1460.6,1460.4,1480.95,1452.35,3119270,2024-01
2024-01-10 05:30:00,1474.9,1492.1,1508.0,1466.05,4368914,2024-01
2024-01-11 05:30:00,1500.0,1484.8,1500.0,1474.0,2271368,2024-01
2024-01-12 05:30:00,1505.0,1540.8,1555.0,1498.5,5862043,2024-01
2024-01-15 05:30:00,1610.0,1588.2,1619.6,1575.5,9712071,2024-01
2024-01-16 05:30:00,1587.0,1555.45,1587.0,1538.0,4459799,2024-01
2024-01-17 05:30:00,1520.0,1575.9,1585.0,1516.55,3846289,2024-01
2024-01-18 05:30:00,1577.0,1567.55,1584.2,1537.05,3205598,2024-01
2024-01-19 05:30:00,1570.0,1567.95,1590.0,1558.05,2374099,2024-01
2024-01-20 05:30:00,1580.0,1544.0,1580.0,1537.05,961332,2024-01
2024-01-23 05:30:00,1558.9,1523.65,1567.9,1517.05,3196630,2024-01
2024-01-24 05:30:00,1530.1,1576.4,1581.2,1523.7,2136023,2024-01
2024-01-25 05:30:00,1570.0,1550.25,1570.0,1536.75,2641656,2024-01
2024-01-29 05:30:00,1565.0,1574.55,1588.6,1550.25,2521598,2024-01
2024-01-30 05:30:00,1580.0,1559.3,1592.45,1555.0,1939386,2024-01
2024-01-31 05:30:00,1559.3,1576.0,1581.3,1546.35,7025931,2024-01
2024-02-01 05:30:00,1576.0,1577.4,1597.0,1566.35,2845408,2024-02
2024-02-02 05:30:00,1584.8,1583.75,1613.9,1575.0,2337374,2024-02
2024-02-05 05:30:00,1584.95,1555.35,1588.5,1551.45,1452864,2024-02
2024-02-06 05:30:00,1566.0,1623.75,1627.0,1558.05,4988311,2024-02
2024-02-07 05:30:00,1628.0,1615.35,1629.9,1598.95,3320199,2024-02
2024-02-08 05:30:00,1626.0,1633.8,1647.7,1617.3,3496692,2024-02
2024-02-09 05:30:00,1640.0,1630.6,1646.75,1614.65,3341297,2024-02
2024-02-12 05:30:00,1639.0,1666.95,1685.0,1639.0,4885445,2024-02
2024-02-13 05:30:00,1675.0,1665.6,1675.0,1648.6,3129897,2024-02
2024-02-14 05:30:00,1649.75,1671.5,1676.9,1625.45,1386643,2024-02
2024-02-15 05:30:00,1678.0,1662.55,1696.5,1650.1,2555162,2024-02
2024-02-16 05:30:00,1675.0,1667.45,1677.0,1650.05,1776881,2024-02
2024-02-19 05:30:00,1670.0,1675.25,1682.95,1659.65,762624,2024-02
2024-02-20 05:30:00,1661.0,1663.05,1672.75,1645.0,2240414,2024-02
2024-02-21 05:30:00,1655.55,1636.3,1664.8,1632.05,2890991,2024-02
2024-02-22 05:30:00,1644.0,1686.4,1691.4,1639.0,3820901,2024-02
2024-02-23 05:30:00,1697.0,1665.75,1697.35,1663.45,2191549,2024-02
2024-02-26 05:30:00,1665.75,1649.8,1668.85,1639.5,1844253,2024-02
2024-02-27 05:30:00,1649.0,1658.8,1673.4,1648.0,2049420,2024-02
2024-02-28 05:30:00,1664.7,1651.9,1672.0,1644.2,936575,2024-02
2024-02-29 05:30:00,1642.15,1663.85,1677.75,1636.65,3532888,2024-02
