date,open,close,high,low,volume,month
2023-11-01 05:30:00,621.8,620.05,623.95,616.9,1947740,2023-11
2023-11-02 05:30:00,622.0,619.3,626.8,618.0,1651263,2023-11
2023-11-03 05:30:00,622.0,622.1,625.0,619.6,1450553,2023-11
2023-11-06 05:30:00,622.1,621.8,626.3,619.4,1789823,2023-11
2023-11-07 05:30:00,623.4,622.45,624.0,614.7,2747838,2023-11
2023-11-08 05:30:00,624.0,618.75,624.85,617.5,1332249,2023-11
2023-11-09 05:30:00,618.75,621.35,625.0,613.2,2235630,2023-11
2023-11-10 05:30:00,620.85,626.75,631.5,620.05,2449660,2023-11
2023-11-12 05:30:00,629.0,626.9,629.9,624.55,190819,2023-11
2023-11-13 05:30:00,625.15,621.05,628.2,617.0,2047300,2023-11
2023-11-15 05:30:00,632.95,636.15,639.4,627.0,2033627,2023-11
2023-11-16 05:30:00,636.9,634.95,639.7,632.0,1753550,2023-11
2023-11-17 05:30:00,632.85,651.8,660.0,632.0,4306473,2023-11
2023-11-20 05:30:00,654.95,652.4,655.2,647.5,2178344,2023-11
2023-11-21 05:30:00,655.0,667.9,672.05,654.25,5077816,2023-11
2023-11-22 05:30:00,669.75,668.5,675.35,665.3,2664154,2023-11
2023-11-23 05:30:00,668.05,665.0,677.0,659.5,2184014,2023-11
2023-11-24 05:30:00,666.05,668.0,672.25,663.05,1511079,2023-11
2023-11-28 05:30:00,668.05,673.3,676.7,668.05,1900825,2023-11
2023-11-29 05:30:00,677.0,675.65,680.45,671.3,1829510,2023-11
2023-11-30 05:30:00,676.9,690.75,693.0,674.55,4637116,2023-11
2023-12-01 05:30:00,694.05,682.15,695.0,680.05,2106753,2023-12
2023-12-04 05:30:00,689.8,674.95,689.8,672.25,4817286,2023-12
2023-12-05 05:30:00,679.0,672.75,681.3,667.7,4028068,2023-12
2023-12-06 05:30:00,677.0,677.35,681.8,675.05,1627777,2023-12
2023-12-07 05:30:00,680.9,678.3,685.7,675.55,3853936,2023-12
2023-12-08 05:30:00,680.45,671.25,684.0,667.0,2713075,2023-12
2023-12-11 05:30:00,671.05,672.5,674.5,667.25,1897948,2023-12
2023-12-12 05:30:00,676.9,707.35,710.6,675.35,10749420,2023-12
2023-12-13 05:30:00,706.5,698.2,707.0,689.2,4757264,2023-12
2023-12-14 05:30:00,702.0,684.55,704.0,679.1,6251731,2023-12
2023-12-15 05:30:00,688.0,673.1,688.0,663.25,8720610,2023-12
2023-12-18 05:30:00,673.8,672.25,674.8,666.8,2050286,2023-12
2023-12-19 05:30:00,673.0,666.05,674.05,664.3,3794818,2023-12
2023-12-20 05:30:00,671.9,644.1,674.0,640.3,3772684,2023-12
2023-12-21 05:30:00,641.0,644.2,648.7,637.15,2755102,2023-12
2023-12-22 05:30:00,646.0,639.85,649.0,637.1,2854029,2023-12
2023-12-26 05:30:00,641.0,638.0,645.9,634.0,2202221,2023-12
2023-12-27 05:30:00,643.0,643.8,646.0,638.4,2353373,2023-12
2023-12-28 05:30:00,647.0,648.1,650.95,644.25,3566880,2023-12
2023-12-29 05:30:00,648.1,646.7,649.85,643.0,1653662,2023-12
2024-01-01 05:30:00,647.0,648.7,652.35,644.35,1343888,2024-01
2024-01-02 05:30:00,649.5,645.5,654.3,642.6,3005450,2024-01
2024-01-03 05:30:00,644.0,637.2,648.45,636.1,1893956,2024-01
2024-01-04 05:30:00,638.0,647.95,649.0,638.0,4412550,2024-01
2024-01-05 05:30:00,648.5,646.75,654.55,642.45,1394951,2024-01
2024-01-08 05:30:00,647.0,645.85,654.15,641.7,2064691,2024-01
2024-01-09 05:30:00,647.0,640.9,650.8,638.6,3648496,2024-01
2024-01-10 05:30:00,642.0,644.95,650.35,641.45,3288472,2024-01
2024-01-11 05:30:00,646.0,644.0,653.1,639.9,2800658,2024-01
2024-01-12 05:30:00,646.85,637.6,648.6,621.3,7076942,2024-01
2024-01-15 05:30:00,637.0,614.45,637.0,611.85,12433539,2024-01
2024-01-16 05:30:00,615.75,611.25,616.85,609.05,8761562,2024-01
2024-01-17 05:30:00,611.0,606.6,618.5,605.1,10183042,2024-01
2024-01-18 05:30:00,608.0,607.8,612.3,600.6,3658639,2024-01
2024-01-19 05:30:00,614.5,615.9,618.4,609.8,2563065,2024-01
