date,open,close,high,low,volume,month
2023-11-01 05:30:00,3193.85,3173.4,3212.9,3168.35,756820,2023-11
2023-11-02 05:30:00,3200.0,3201.5,3228.5,3180.0,774180,2023-11
2023-11-03 05:30:00,3205.15,3274.5,3288.0,3205.05,1355614,2023-11
2023-11-06 05:30:00,3310.0,3267.05,3310.0,3245.3,1137606,2023-11
2023-11-07 05:30:00,3274.0,3270.2,3286.45,3250.2,433992,2023-11
2023-11-08 05:30:00,3289.0,3311.85,3323.8,3272.2,632305,2023-11
2023-11-09 05:30:00,3320.95,3283.75,3320.95,3274.65,1317398,2023-11
2023-11-10 05:30:00,3263.05,3256.35,3274.95,3223.0,1170763,2023-11
2023-11-12 05:30:00,3300.0,3280.6,3320.0,3265.0,204514,2023-11
2023-11-13 05:30:00,3275.0,3264.75,3278.35,3250.6,275538,2023-11
2023-11-15 05:30:00,3275.25,3295.95,3300.9,3260.75,747863,2023-11
2023-11-16 05:30:00,3295.4,3335.95,3358.0,3259.25,1055389,2023-11
2023-11-17 05:30:00,3339.0,3338.85,3366.0,3326.7,633405,2023-11
2023-11-20 05:30:00,3338.0,3345.85,3353.95,3312.25,497379,2023-11
2023-11-21 05:30:00,3365.0,3394.45,3401.75,3355.1,1038863,2023-11
2023-11-22 05:30:00,3400.0,3429.85,3435.0,3396.05,980779,2023-11
2023-11-23 05:30:00,3433.9,3408.4,3441.95,3396.3,517362,2023-11
2023-11-24 05:30:00,3406.0,3396.95,3419.1,3382.55,589530,2023-11
2023-11-28 05:30:00,3417.95,3442.4,3445.95,3397.35,733524,2023-11
2023-11-29 05:30:00,3473.85,3429.3,3473.85,3424.0,819200,2023-11
2023-11-30 05:30:00,3431.1,3490.6,3500.0,3422.25,1480088,2023-11
2023-12-01 05:30:00,3499.0,3489.5,3500.0,3470.0,655263,2023-12
2023-12-04 05:30:00,3550.0,3488.4,3550.0,3478.05,808838,2023-12
2023-12-05 05:30:00,3488.4,3545.3,3550.0,3479.0,713651,2023-12
2023-12-06 05:30:00,3550.0,3546.9,3573.95,3522.1,474140,2023-12
2023-12-07 05:30:00,3546.9,3585.4,3595.0,3519.05,820214,2023-12
2023-12-08 05:30:00,3575.0,3634.65,3646.95,3575.0,1562141,2023-12
2023-12-11 05:30:00,3634.55,3630.5,3644.6,3598.3,620604,2023-12
2023-12-12 05:30:00,3637.0,3571.4,3644.5,3563.25,1075941,2023-12
2023-12-13 05:30:00,3585.0,3602.35,3609.75,3552.75,717618,2023-12
2023-12-14 05:30:00,3647.0,3591.4,3647.0,3584.35,992762,2023-12
2023-12-15 05:30:00,3615.0,3600.55,3615.0,3584.8,906271,2023-12
2023-12-18 05:30:00,3600.7,3619.6,3667.2,3593.9,699850,2023-12
2023-12-19 05:30:00,3610.65,3610.45,3627.95,3600.1,577926,2023-12
2023-12-20 05:30:00,3610.45,3554.1,3651.5,3541.0,849001,2023-12
2023-12-21 05:30:00,3524.1,3580.0,3598.95,3518.8,816722,2023-12
2023-12-22 05:30:00,3580.0,3627.35,3638.45,3560.55,777099,2023-12
2023-12-26 05:30:00,3635.0,3656.7,3665.0,3623.45,526101,2023-12
2023-12-27 05:30:00,3668.0,3689.25,3695.0,3645.0,666625,2023-12
2023-12-28 05:30:00,3699.9,3715.1,3737.0,3680.7,1033648,2023-12
2023-12-29 05:30:00,3715.1,3675.45,3715.1,3660.25,709614,2023-12
2024-01-01 05:30:00,3689.0,3677.15,3698.0,3667.5,286683,2024-01
2024-01-02 05:30:00,3689.0,3698.25,3707.85,3642.5,453685,2024-01
2024-01-03 05:30:00,3708.0,3693.05,3709.95,3665.0,356757,2024-01
2024-01-04 05:30:00,3696.0,3719.7,3727.0,3686.65,545228,2024-01
2024-01-05 05:30:00,3719.7,3712.55,3750.0,3687.25,963628,2024-01
2024-01-08 05:30:00,3770.0,3706.05,3776.85,3695.8,1202148,2024-01
2024-01-09 05:30:00,3736.95,3694.0,3753.95,3685.15,572612,2024-01
2024-01-10 05:30:00,3708.0,3714.45,3730.0,3690.0,556311,2024-01
2024-01-11 05:30:00,3726.9,3698.6,3742.7,3692.6,392818,2024-01
2024-01-12 05:30:00,3700.0,3726.0,3734.3,3647.95,990582,2024-01
2024-01-15 05:30:00,3740.0,3758.85,3775.0,3736.0,661292,2024-01
2024-01-16 05:30:00,3758.85,3820.3,3858.0,3756.0,1170685,2024-01
2024-01-17 05:30:00,3818.95,3830.05,3855.0,3800.0,723356,2024-01
2024-01-18 05:30:00,3791.35,3734.7,3824.65,3718.85,1293580,2024-01
2024-01-19 05:30:00,3742.2,3810.6,3861.5,3740.7,2566367,2024-01
2024-01-20 05:30:00,3833.95,3784.7,3834.4,3780.0,238575,2024-01
2024-01-23 05:30:00,3786.0,3739.65,3858.0,3705.75,1053510,2024-01
2024-01-24 05:30:00,3764.0,3767.85,3780.0,3711.75,636988,2024-01
2024-01-25 05:30:00,3770.4,3770.2,3796.95,3730.1,646135,2024-01
2024-01-29 05:30:00,3760.6,3866.65,3875.0,3760.55,699215,2024-01
2024-01-30 05:30:00,3882.0,3735.75,3886.95,3715.0,852445,2024-01
2024-01-31 05:30:00,3749.0,3697.55,3775.0,3653.25,1386754,2024-01
2024-02-01 05:30:00,3738.0,3627.45,3738.0,3601.0,1408462,2024-02
2024-02-02 05:30:00,3635.0,3612.4,3713.45,3602.45,2320153,2024-02
2024-02-05 05:30:00,3612.95,3552.05,3624.65,3534.9,1771614,2024-02
2024-02-06 05:30:00,3552.05,3559.15,3577.95,3531.6,1069901,2024-02
2024-02-07 05:30:00,3578.0,3576.5,3620.0,3555.8,900220,2024-02
2024-02-08 05:30:00,3604.8,3549.1,3610.0,3503.0,1011857,2024-02
2024-02-09 05:30:00,3549.1,3591.6,3597.9,3532.85,838509,2024-02
2024-02-12 05:30:00,3599.0,3585.25,3618.6,3570.05,487283,2024-02
2024-02-13 05:30:00,3607.0,3559.95,3608.75,3551.15,796060,2024-02
2024-02-14 05:30:00,3546.0,3585.55,3593.85,3503.3,1046318,2024-02
2024-02-15 05:30:00,3595.05,3622.05,3632.0,3571.0,759063,2024-02
2024-02-16 05:30:00,3648.0,3655.4,3690.0,3624.5,915502,2024-02
2024-02-19 05:30:00,3671.95,3695.05,3709.5,3650.0,528874,2024-02
2024-02-20 05:30:00,3700.0,3686.7,3719.95,3665.5,744107,2024-02
2024-02-21 05:30:00,3652.05,3656.35,3707.5,3640.0,660426,2024-02
2024-02-22 05:30:00,3676.0,3652.05,3676.0,3555.35,1017437,2024-02
2024-02-23 05:30:00,3672.0,3691.95,3737.0,3655.0,897831,2024-02
2024-02-26 05:30:00,3690.0,3622.5,3690.0,3610.85,546842,2024-02
2024-02-27 05:30:00,3630.0,3653.85,3675.0,3621.05,673959,2024-02
2024-02-28 05:30:00,3655.0,3594.7,3669.0,3582.15,538608,2024-02
2024-02-29 05:30:00,3595.2,3624.4,3654.0,3585.3,1692242,2024-02
2024-03-01 05:30:00,3630.0,3765.9,3774.0,3626.0,1533727,2024-03
2024-03-02 05:30:00,3778.0,3764.1,3778.0,3747.35,51206,2024-03
2024-03-04 05:30:00,3761.6,3732.4,3764.1,3715.0,787542,2024-03
2024-03-05 05:30:00,3748.0,3750.75,3759.15,3708.0,733660,2024-03
2024-03-06 05:30:00,3748.05,3810.75,3815.0,3702.7,765602,2024-03
2024-03-07 05:30:00,3812.05,3786.9,3824.25,3768.1,838514,2024-03
2024-03-11 05:30:00,3802.9,3750.15,3808.0,3742.05,597848,2024-03
2024-03-12 05:30:00,3762.0,3748.8,3766.0,3713.5,564569,2024-03
2024-03-13 05:30:00,3759.0,3625.7,3762.0,3590.0,1027729,2024-03
2024-03-14 05:30:00,3629.95,3640.15,3648.0,3580.15,1293906,2024-03
2024-03-15 05:30:00,3634.7,3633.2,3655.95,3610.0,1207241,2024-03
2024-03-18 05:30:00,3619.0,3579.7,3620.0,3565.1,785257,2024-03
2024-03-19 05:30:00,3579.0,3583.4,3606.65,3547.05,554444,2024-03
2024-03-20 05:30:00,3583.4,3590.5,3596.9,3550.0,526882,2024-03
2024-03-21 05:30:00,3606.95,3627.55,3637.0,3590.05,767905,2024-03
2024-03-22 05:30:00,3627.55,3706.7,3726.9,3621.25,1281102,2024-03
2024-03-26 05:30:00,3665.0,3698.2,3729.95,3665.0,1158224,2024-03
2024-03-27 05:30:00,3699.0,3759.4,3784.9,3692.8,1315714,2024-03
2024-03-28 05:30:00,3760.0,3801.8,3838.3,3732.55,1590738,2024-03
2024-04-01 05:30:00,3822.95,3738.4,3832.55,3730.5,964052,2024-04
2024-04-02 05:30:00,3754.0,3755.95,3781.45,3734.1,677963,2024-04
2024-04-03 05:30:00,3745.1,3712.5,3752.0,3705.0,801601,2024-04
2024-04-04 05:30:00,3740.0,3782.75,3792.3,3679.0,1177617,2024-04
2024-04-05 05:30:00,3778.4,3754.45,3801.9,3741.0,623873,2024-04
2024-04-08 05:30:00,3798.65,3748.9,3808.3,3720.35,849267,2024-04
2024-04-09 05:30:00,3755.0,3679.35,3761.0,3664.35,745285,2024-04
2024-04-10 05:30:00,3690.0,3711.2,3720.35,3681.45,567546,2024-04
2024-04-12 05:30:00,3689.55,3619.3,3694.8,3609.45,1910561,2024-04
2024-04-15 05:30:00,3607.0,3600.6,3639.2,3590.0,854076,2024-04
2024-04-16 05:30:00,3589.0,3645.9,3653.2,3583.0,1116890,2024-04
2024-04-18 05:30:00,3645.9,3525.1,3660.0,3501.0,1677946,2024-04
2024-04-19 05:30:00,3525.1,3563.05,3571.2,3478.25,1507940,2024-04
2024-04-22 05:30:00,3567.0,3596.75,3615.0,3552.0,668659,2024-04
2024-04-23 05:30:00,3619.95,3633.0,3648.0,3605.15,769991,2024-04
2024-04-24 05:30:00,3642.0,3609.75,3644.85,3580.05,652811,2024-04
2024-04-25 05:30:00,3595.0,3571.1,3602.5,3541.0,1889163,2024-04
2024-04-26 05:30:00,3588.0,3584.8,3593.25,3556.3,798783,2024-04
2024-04-29 05:30:00,3585.0,3604.85,3613.45,3573.15,703524,2024-04
2024-04-30 05:30:00,3602.65,3589.25,3619.5,3580.0,963220,2024-04
2024-05-02 05:30:00,3585.0,3568.45,3598.0,3546.3,1435891,2024-05
2024-05-03 05:30:00,3595.0,3533.9,3599.0,3492.0,1681592,2024-05
2024-05-06 05:30:00,3476.0,3280.15,3488.8,3257.0,6891728,2024-05
2024-05-07 05:30:00,3330.0,3270.9,3332.0,3227.0,3111444,2024-05
2024-05-08 05:30:00,3275.4,3259.85,3281.0,3238.45,2054981,2024-05
2024-05-09 05:30:00,3259.85,3245.7,3322.5,3233.0,1860654,2024-05
2024-05-10 05:30:00,3258.1,3289.85,3306.2,3242.75,1307103,2024-05
2024-05-13 05:30:00,3307.5,3253.65,3308.0,3230.5,1294603,2024-05
2024-05-14 05:30:00,3250.0,3288.9,3308.0,3250.0,620163,2024-05
2024-05-15 05:30:00,3304.0,3268.55,3306.45,3260.0,657036,2024-05
2024-05-16 05:30:00,3276.3,3333.9,3348.0,3251.3,1404971,2024-05
2024-05-17 05:30:00,3347.95,3361.15,3368.0,3308.0,1194228,2024-05
2024-05-18 05:30:00,3376.0,3362.55,3376.0,3345.0,56642,2024-05
2024-05-21 05:30:00,3355.0,3377.0,3380.3,3351.0,827674,2024-05
2024-05-22 05:30:00,3384.75,3383.85,3403.1,3360.0,626567,2024-05
2024-05-23 05:30:00,3383.0,3452.05,3460.4,3377.75,977789,2024-05
2024-05-24 05:30:00,3452.1,3412.4,3455.05,3404.2,878625,2024-05
2024-05-27 05:30:00,3423.95,3403.4,3436.3,3390.3,804488,2024-05
2024-05-28 05:30:00,3404.0,3409.4,3423.0,3392.15,548576,2024-05
2024-05-29 05:30:00,3405.35,3380.4,3418.0,3371.1,519533,2024-05
2024-05-30 05:30:00,3365.0,3271.85,3365.0,3254.0,2365535,2024-05
2024-05-31 05:30:00,3298.0,3241.9,3328.8,3216.75,2524214,2024-05
2024-06-03 05:30:00,3310.0,3261.2,3332.95,3250.0,1378542,2024-06
2024-06-04 05:30:00,3261.2,3238.95,3295.2,3055.65,2934800,2024-06
2024-06-05 05:30:00,3266.0,3317.65,3334.0,3201.05,1396386,2024-06
2024-06-06 05:30:00,3329.0,3321.65,3360.0,3290.75,1825503,2024-06
2024-06-07 05:30:00,3294.4,3444.05,3456.6,3294.4,2084099,2024-06
2024-06-10 05:30:00,3443.0,3422.2,3452.0,3390.0,1655552,2024-06
2024-06-11 05:30:00,3418.2,3410.7,3438.3,3401.9,1086157,2024-06
2024-06-12 05:30:00,3411.35,3382.3,3418.9,3370.85,2054168,2024-06
2024-06-13 05:30:00,3424.95,3472.2,3477.1,3390.0,1753028,2024-06
2024-06-14 05:30:00,3490.0,3530.05,3535.0,3479.0,2346892,2024-06
2024-06-18 05:30:00,3554.8,3589.0,3625.0,3538.0,1585048,2024-06
2024-06-19 05:30:00,3595.0,3462.35,3595.0,3456.0,1862394,2024-06
2024-06-20 05:30:00,3474.0,3435.95,3490.0,3418.1,2377432,2024-06
2024-06-21 05:30:00,3430.7,3399.75,3473.65,3383.4,2707405,2024-06
2024-06-24 05:30:00,3380.35,3412.35,3429.0,3372.3,645002,2024-06
