date,open,close,high,low,volume,month
2023-11-01 05:30:00,1731.0,1724.4,1735.95,1717.85,2528105,2023-11
2023-11-02 05:30:00,1735.0,1737.7,1758.65,1732.1,2550558,2023-11
2023-11-03 05:30:00,1740.0,1733.25,1744.25,1730.1,1558958,2023-11
2023-11-06 05:30:00,1744.0,1740.2,1747.0,1732.0,1186685,2023-11
2023-11-07 05:30:00,1735.15,1751.25,1754.4,1726.1,3599603,2023-11
2023-11-08 05:30:00,1753.0,1746.25,1760.95,1740.0,3642837,2023-11
2023-11-09 05:30:00,1745.9,1744.95,1756.7,1739.1,1943711,2023-11
2023-11-10 05:30:00,1734.6,1745.45,1749.25,1734.6,1634799,2023-11
2023-11-12 05:30:00,1752.0,1752.5,1755.9,1747.0,200366,2023-11
2023-11-13 05:30:00,1751.0,1748.2,1752.2,1733.5,2855277,2023-11
2023-11-15 05:30:00,1761.0,1769.5,1772.3,1750.15,3432271,2023-11
2023-11-16 05:30:00,1771.0,1772.85,1783.4,1765.0,2079116,2023-11
2023-11-17 05:30:00,1760.0,1764.6,1784.25,1759.3,2710870,2023-11
2023-11-20 05:30:00,1756.0,1770.55,1775.95,1750.1,1923651,2023-11
2023-11-21 05:30:00,1778.95,1767.2,1778.95,1760.65,2705765,2023-11
2023-11-22 05:30:00,1758.0,1745.65,1763.0,1737.5,4513732,2023-11
2023-11-23 05:30:00,1740.05,1739.3,1748.8,1737.0,2836289,2023-11
2023-11-24 05:30:00,1739.5,1744.0,1749.5,1733.7,2561979,2023-11
2023-11-28 05:30:00,1745.0,1742.25,1748.0,1738.0,3349292,2023-11
2023-11-29 05:30:00,1748.5,1753.45,1759.25,1740.2,3473140,2023-11
2023-11-30 05:30:00,1756.45,1755.45,1766.0,1745.95,6254947,2023-11
2023-12-01 05:30:00,1760.0,1750.5,1766.0,1748.25,2002378,2023-12
2023-12-04 05:30:00,1770.0,1818.55,1825.95,1752.65,4579173,2023-12
2023-12-05 05:30:00,1828.0,1828.45,1837.0,1808.5,5571472,2023-12
2023-12-06 05:30:00,1832.05,1821.4,1839.35,1813.15,4695880,2023-12
2023-12-07 05:30:00,1825.0,1826.85,1836.85,1813.4,2500642,2023-12
2023-12-08 05:30:00,1826.85,1838.45,1843.0,1820.7,2985466,2023-12
2023-12-11 05:30:00,1845.0,1844.05,1861.65,1840.3,3205833,2023-12
2023-12-12 05:30:00,1848.0,1824.35,1853.0,1819.05,3814962,2023-12
2023-12-13 05:30:00,1824.0,1826.2,1835.75,1813.1,3251332,2023-12
2023-12-14 05:30:00,1844.0,1853.85,1865.45,1832.45,4878863,2023-12
2023-12-15 05:30:00,1865.0,1850.6,1865.0,1842.75,3877197,2023-12
2023-12-18 05:30:00,1845.2,1846.95,1855.9,1840.0,3758730,2023-12
2023-12-19 05:30:00,1849.85,1846.55,1854.85,1835.7,3088923,2023-12
2023-12-20 05:30:00,1852.15,1826.5,1864.0,1815.3,3968562,2023-12
2023-12-21 05:30:00,1821.0,1852.7,1857.45,1805.0,2403840,2023-12
2023-12-22 05:30:00,1854.7,1860.5,1879.65,1851.0,3309295,2023-12
2023-12-26 05:30:00,1867.0,1886.85,1899.0,1857.15,4350669,2023-12
2023-12-27 05:30:00,1894.0,1902.35,1910.0,1883.15,3407243,2023-12
2023-12-28 05:30:00,1911.0,1921.35,1926.5,1903.1,4950014,2023-12
2023-12-29 05:30:00,1912.1,1908.1,1917.75,1890.05,2446170,2023-12
2024-01-01 05:30:00,1909.0,1909.15,1919.0,1893.1,1425902,2024-01
