date,open,close,high,low,volume,month
2023-11-01 05:30:00,1462.25,1474.5,1477.45,1462.25,16938733,2023-11
2023-11-02 05:30:00,1485.0,1476.75,1490.5,1467.15,22612577,2023-11
2023-11-03 05:30:00,1488.0,1483.75,1491.4,1481.65,9047670,2023-11
2023-11-06 05:30:00,1498.0,1494.5,1498.0,1483.0,12796865,2023-11
2023-11-07 05:30:00,1494.0,1487.25,1494.0,1477.2,20976424,2023-11
2023-11-08 05:30:00,1483.95,1491.55,1493.45,1481.0,15699773,2023-11
2023-11-09 05:30:00,1486.0,1485.65,1492.6,1483.5,11058370,2023-11
2023-11-10 05:30:00,1480.1,1491.5,1496.0,1480.05,7007593,2023-11
2023-11-12 05:30:00,1500.0,1500.0,1502.0,1496.15,1975463,2023-11
2023-11-13 05:30:00,1492.1,1488.8,1495.95,1485.9,10302957,2023-11
2023-11-15 05:30:00,1504.1,1504.4,1510.95,1500.55,20622730,2023-11
2023-11-16 05:30:00,1509.7,1508.35,1519.0,1503.75,14856919,2023-11
2023-11-17 05:30:00,1490.0,1505.1,1507.5,1489.0,11850937,2023-11
2023-11-20 05:30:00,1513.0,1505.2,1513.0,1501.55,9665726,2023-11
2023-11-21 05:30:00,1519.0,1517.95,1522.0,1512.1,12479986,2023-11
2023-11-22 05:30:00,1520.0,1512.55,1520.0,1503.55,14561825,2023-11
2023-11-23 05:30:00,1508.5,1521.3,1523.85,1508.5,6523110,2023-11
2023-11-24 05:30:00,1521.2,1532.1,1533.15,1519.85,8234596,2023-11
2023-11-28 05:30:00,1535.2,1528.65,1537.25,1525.8,14244669,2023-11
2023-11-29 05:30:00,1533.9,1559.15,1563.0,1533.0,17021244,2023-11
2023-11-30 05:30:00,1569.15,1558.8,1572.45,1542.15,34745720,2023-11
2023-12-01 05:30:00,1557.9,1555.4,1565.75,1552.1,11076768,2023-12
2023-12-04 05:30:00,1588.0,1609.4,1612.0,1573.65,25331228,2023-12
2023-12-05 05:30:00,1636.5,1623.7,1639.0,1616.5,26115410,2023-12
